en,ko
"Terry has a mild-mannered personality, but even a worm will turn.","Terry는 온화한 성격을 가졌지만, 지렁이도 밞으면 꿈틀하는 법이다."
"Jane had heard about the beautiful beach, but it wasn't until she arrived and saw the crystal-clear water and golden sand that she truly understood that ""Seeing is believing.""","제인은 아름다운 해변에 대해 들어봤지만, 도착해서 수정처럼 맑은 물과 금빛 모래를 보고 나서야 ""백문이 불여일견""이란 진정으로 이해하게 되었습니다."
A young women I know of was in her first job and keen as mustard.,내가 아는 한 젊은 여성은 그녀의 첫 직장에 있었고 매우 열심이었습니다.
I have a lot of folders sitting on my desk. I am up to my ears in paperwork.,책상 위에 폴더가 잔뜩 놓여 있어서 서류 작업에 열중하고 있습니다.
Taking the whole family on that cruise is certainly not going to be chickenfeed.,그 유람선에 온 가족을 태우는 것은 분명히 적은 돈이 될 것 같지는 않습니다.
The researcher left no stone unturned in her search for the ancient manuscript.,그 연구원은 그 고대 원고를 찾는 데 온갖 수단을 다 동원했습니다.
I've tried every which way to figure out this problem but I can't. I'm at the end of my rope!,이 문제를 해결하기 위해 온갖 방법을 다 써보았지만 할 수가 없어요. 어찌할 바를 모르겠어요!
I always try to stay away from mean people.,나는 항상 불쾌한 사람들을 피하려고 노력해요.
A storm in a teacup.,하찮은 집안 소동.
Let the cat out of the bag' is an idiom meaning to tell a secret by mistake. ,let the cat out of the bag은 '무심코 비밀을 말해 버리다'는 뜻의 관용구이다.
It is only a drop in the bucket.,이것은 극히 일부분에 불과하다.
I could kick myself for not buying that stock which tripled in value.,가치가 3배나 오른 그 주식을 사지 않은 것에 대해 자책할 수도 있었습니다.
I think you just burned your bridges by insulting your team leader in front of the team.,내 생각에는 당신이 팀 앞에서 팀장 욕을 해서 관계를 망쳐 버린 것 같아요.
"I cleaned the whole house. When she told me that I had to clean the garage too, I finally put my foot down.","저는 집 전체를 청소했습니다. 그녀가 차고도 청소해야 한다고 했을 때, 나는 결국 강력하게 반대했습니다."
" I'm caught between the devil and the deep blue sea. If I go on holiday during peak season, I may get fired but if I don't go, my girlfriend may leave me.","나는 진퇴양난에 빠져있다. 성수기에 휴가를 가면 해고될 수도 있지만, 안 가면 여자친구가 나를 떠날 수도 있다."
The runner seemed to find his second wind as he reached the 15 km mark.,그 주자는 15km 지점에 도달했을 때 새로운 활력을 얻은 것처럼 보였습니다.
Tell me about it. I can't ever say no to pizza.,내 말이. 피자는 못 끊겠더라.
She really went the whole nin yards with decorating her room.,그녀는 그녀의 방을 꾸미는데 정말 가능한 모든 것을 동원했어.
I went out of my way to make it easier for you.,나는 당신이 편해지도록 노력했습니다.
They don't want the House to buy a pig in a poke.,그들은 집을 충동구매하길 원하지 않는다.
"We had a big fight, but this morning I had it out with him, and everything is okay.","우리가 크게 싸웠지만 오늘 아침에 나는 친구와 오해가 있었다는 것을 이야기 했고, 모든 것이 괜찮아요."
The president would not stand for corruption in his administration.,대통령은 그의 행정부에서 부패를 용납하지 않을 것이다.
"Yes, he's a chip off the old block, all right.","그래요, 그는 아버지를 빼닮았어요, 확실해요."
My son has been cranky all day. I think he got up on the wrong side of the bed.,내 아들이 하루 종일 예민해. 오늘 기분이 별로 인가봐.
"In any situation, eating comes first, Can we eat?",금강산도 식후경이라고 일단 먹어도 될까요?
You don't have to tell me about it.,그것에 대해서는 말씀 안 하셔도 됩니다.
"When he heard that I was taking him out to dinner, he got dressed in nothing flat.","그가 저녁 식사로 나를 데려갈 걸 알게 되자, 그는 급하게 옷을 갈아입었어."
I think Jane's grandmother is a little off her rocker these days.,제인 할머니가 요즘 조금 이상한 것 같아.
The timely investigation could be prevented the major malfunction in computers. Someone truly said that a stitch in time saves nine.,적시에 조사하면 컴퓨터의 주요 오작동을 예방할 수 있습니다. 몇몇 사람들은 정말로 제때의 한 땀이 뒤의 아홉 바늘의 수고를 덜어준다고 말했습니다.
There is not a chance I am going to drive 4 hours to go to that party…not on your life.,내가 그 파티에 가기 위해 4시간을 운전할 가능성은 절대 없습니다.
He thinks his team is the best in the league. He is really gung ho this season.,우리 팀이 리그 최고라고 생각해요. 이번 시즌에는 정말 열정적이에요.
He keeps giving me the cold shoulder.,존이 내게 계속 차갑게 대하고 있어.
I have done it by half. Now the ball is in your court. Please finish it up.,"내가 반은 했으니 이제 네 차례야, 마무리 해줘."
You should expand your business now. You need to strike while the iron is hot. ,넌 지금 사업을 확장해야 해. 물 들어올 때 노 저어라.
"The man paid the doctor $1000.00 to fix his problem, but he still had a lot of pain. I think that doctor is a quack.","그 남자는 문제를 고치기 위해 의사에게 1000달러를 지불했지만, 그는 여전히 많은 고통을 받았습니다. 저는 그 의사가 돌팔이라고 생각합니다."
"Because I had a few days off work, I took advantage of all the time I had and read a few books.","나는 며칠 동안 일을 쉬었기 때문에, 내가 가진 모든 시간을 이용해 책을 몇 권 읽었다."
"Where money is concerned, she is as hard as nails.",돈 문제라면 그녀는 인정사정이 없다.
"The team had partied late into the night, but on match day, each of them was as fit as a fiddle.","그 팀은 밤늦게까지 파티를 했지만, 경기 당일에는 그들 각자가 아주 건강했습니다."
"Although they scored the last goal, that one miss was as good as a mile.","비록 그들이 마지막 골을 넣었지만, 오십보백보 입니다."
I didn't let him off the hook.,봐준 게 아니에요.
I don't always want to be second banana.,나는 항상 2인자가 되는 건 원하지 않는다.
"Ever since he started his new business, he appears to be loaded.",그가 새로운 사업을 시작한 이래로 그는 돈을 가득 가지고 있는 것처럼 보입니다.
Please don't breathe a word of this to anyone.,아무에게도 이것에 대해 아무 말도 하지 말아 주세요.
"The family needed to repair their car to go on a road trip, so they budgeted and saved money because, as the saying goes, ""Money makes the mare go.""","가족은 자동차 여행을 가려면 차를 수리해야 했고, ""돈이면 귀신도 부릴 수 있다.""는 속담처럼 예산을 책정하고 돈을 절약했습니다."
Don't beat around the bush and get to the point!,겉으로 빙빙 돌지 말고 핵심을 말해!
"She read them Shakespeare, but it was casting pearls before swine.","그 여자는 그들에게 세익스피어를 읽어 주었지만, 그것은 돼지에게 진주 목걸이를 다는 격이었다."
Don't cry over spilt milk.,엎지러진 물이야. 후회해도 소용없다.
She was just a few seconds away from getting her dream job.,그녀는 꿈의 직장을 얻기 바로 직전이었다.
The reason he has been buying nice new clothes is that he has his hand in the till.,그가 새 옷을 사 온 이유는 그가 고용주로부터 돈을 훔쳤기 때문입니다.
"The doctors say she no longer has the disease. Her prognosis is very good, and she is now out of the woods.",의사들은 그녀가 더 이상 이 병을 앓고 있지 않다고 말합니다. 그녀의 예후는 매우 좋으며 현재는 건강한 상태입니다.
"Before leaving, double-check to make sure you have all your travel documents.",떠나기 전에 여행 서류를 모두 가지고 있는지 다시 한번 확인해 보세요.
Cutting off your nose to spite your face will only make things worse.,누워서 침 뱉는 행위는 상황을 더 악화 시킬 것이다.
"You seem pretty serious, A penny for your thoughts?","너 꽤 심각해 보이는데, 무슨 생각하고 있어?"
"My boss doesn't say much, but every now and the he hits the nail on the head.","우리 사장님은 별로 말을 하지 않지만, 이따금씩 효과적으로 말씀을 하셔."
We've had a lot of trauma in the last six months so this is a drop in the bucket.,우리는 지난 6개월간 정신적 충격을 많이 받아서 이건 새발의 피에 불과하다.
My department is late on its deadline. We are behind the 8-ball.,저희 부서가 마감시간에 늦었습니다. 큰일 났습니다.
